Item Code,Item Description,Serial Number,Delivery Number,Shipment Date,Customer Number,Customer Name,Stat Group 1,Stat Group 2
RT-2000,365 POS System w/MSR,KSK9057,SD-2201136,1/28/2022,C005412,Canteen Dining- Sylvamo,CANTN,CDIN
SV-1215,Relocation Fee - Dining,KSK9057,SD-2203985,3/28/2022,C006387,Canteen Dining- GE Gas Tur_44683,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9058,SD-2201136,1/28/2022,C005412,Canteen Dining- Sylvamo,CANTN,CDIN
SV-1215,Relocation Fee - Dining,KSK9058,SD-2203985,3/28/2022,C006387,Canteen Dining- GE Gas Tur_44683,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9059,SD-2201291,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9060,SD-2201291,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9061,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9062,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9064,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9065,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9066,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9067,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9068,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9069,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9070,SD-2201295,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9071,SD-2201295,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9072,SD-2201294,2/1/2022,C005570,Aramark-BD_T-Mobile,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9074,SD-2201892,2/11/2022,C005754,Canteen Dining- Marathon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9075,SD-2201892,2/11/2022,C005754,Canteen Dining- Marathon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9076,SD-2201399,2/2/2022,C005802,Flik - Zebra Holtsville NY,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK9077,SD-2201399,2/2/2022,C005802,Flik - Zebra Holtsville NY,CANTN,FLIK
RT-2000,365 POS System w/MSR,KSK9078,SD-2201641,2/4/2022,C005844,Aramark-BD_Realogy-000019471,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9079,SD-2201641,2/4/2022,C005844,Aramark-BD_Realogy-000019471,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9080,SD-2201889,2/11/2022,C004968,Aramark Corrections_Marion County,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9081,SD-2201889,2/11/2022,C004968,Aramark Corrections_Marion County,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9082,SD-2201645,2/4/2022,C005783,Aramark-BD_Digi-Key_000019618,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9083,SD-2201645,2/4/2022,C005783,Aramark-BD_Digi-Key_000019618,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9084,SD-2201890,2/11/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9085,SD-2201890,2/11/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9086,SD-2201891,2/11/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9087,SD-2201891,2/11/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9088,SD-2201896,2/11/2022,C005732,Eurest - Kimberly Clark Chicago ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9089,SD-2201896,2/11/2022,C005732,Eurest - Kimberly Clark Chicago ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9090,SD-2201809,2/10/2022,C005947,Olgoonik Management ,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9091,SD-2201809,2/10/2022,C005947,Olgoonik Management ,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK90911,SD-2203059,3/8/2022,C005614,Canteen Dining- JBS Beef Plant,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9092,SD-2201809,2/10/2022,C005947,Olgoonik Management ,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9093,SD-2201788,2/9/2022,C006093,Canteen Dining- RBC,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9094,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
SV-0215,Relocation Fee,KSK9094,SD-2208704,6/24/2022,C002390,Canteen MidWest-Milwaukee,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9095,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
SV-0215,Relocation Fee,KSK9095,SD-2208704,6/24/2022,C002390,Canteen MidWest-Milwaukee,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9096,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
SV-0215,Relocation Fee,KSK9096,SD-2208704,6/24/2022,C002390,Canteen MidWest-Milwaukee,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9097,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
SV-0215,Relocation Fee,KSK9097,SD-2208704,6/24/2022,C002390,Canteen MidWest-Milwaukee,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9098,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9099,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9100,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9101,SD-2201948,2/14/2022,C006117,Canteen Dining- METCO Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9102,SD-2202157,2/17/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9103,SD-2202157,2/17/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9104,SD-2202080,2/15/2022,C005505,Eurest - Cushman,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9105,SD-2202080,2/15/2022,C005505,Eurest - Cushman,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9106,SD-2202080,2/15/2022,C005505,Eurest - Cushman,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9107,SD-2202080,2/15/2022,C005505,Eurest - Cushman,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9108,SD-2202280,2/21/2022,C005786,Eurest Dining - Octane Lending,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9109,SD-2202280,2/21/2022,C005786,Eurest Dining - Octane Lending,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9110,SD-2202280,2/21/2022,C005786,Eurest Dining - Octane Lending,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9111,SD-2202164,2/17/2022,C005721,Eurest - Tetra Pak ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9112,SD-2202164,2/17/2022,C005721,Eurest - Tetra Pak ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9114,SD-2202279,2/21/2022,C005409,Canteen Dining- Crosswalk,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9115,SD-2202273,2/21/2022,C006119,Aramark-BD_Zynex-000019737,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9116,SD-2202342,2/22/2022,C004840,Canteen Dining- Tyson Foods ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9117,SD-2202342,2/22/2022,C004840,Canteen Dining- Tyson Foods ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9118,SD-2202335,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9119,SD-2202335,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9120,SD-2202336,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9121,SD-2202336,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9122,SD-2202336,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9123,SD-2202336,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9124,SD-2202337,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9125,SD-2202337,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9126,SD-2202337,2/22/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9127,SD-2207252,6/1/2022,C005608,Canteen Dining- Geico Fredericksbrg,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9128,SD-2207252,6/1/2022,C005608,Canteen Dining- Geico Fredericksbrg,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9129,SD-2207252,6/1/2022,C005608,Canteen Dining- Geico Fredericksbrg,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9130,SD-2207252,6/1/2022,C005608,Canteen Dining- Geico Fredericksbrg,CANTN,CDIN
SV-0215,Relocation Fee,KSK9130,SD-2210504,7/26/2022,C005608,Canteen Dining- Geico Fredericksbrg,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9131,SD-2202743,3/1/2022,C006115,Aramark Corrections_Pinellas County,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9132,SD-2202743,3/1/2022,C006115,Aramark Corrections_Pinellas County,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9133,SD-2202744,3/1/2022,C006115,Aramark Corrections_Pinellas County,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9134,SD-2202744,3/1/2022,C006115,Aramark Corrections_Pinellas County,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9135,SD-2202706,3/1/2022,C005406,Canteen Dining- Ascend Perf_15288,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9136,SD-2202967,3/7/2022,C006133,Aramark-BD_Lennar Homes-0000019692,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9137,SD-2202967,3/7/2022,C006133,Aramark-BD_Lennar Homes-0000019692,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9138,SD-2202967,3/7/2022,C006133,Aramark-BD_Lennar Homes-0000019692,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9139,SD-2203044,3/8/2022,C006247,Canteen Dining- Butterball,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9140,SD-2203044,3/8/2022,C006247,Canteen Dining- Butterball,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9141,SD-2203044,3/8/2022,C006247,Canteen Dining- Butterball,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9143,SD-2203061,3/8/2022,C006238,Eurest - Wolfspeed Marcy,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9144,SD-2203061,3/8/2022,C006238,Eurest - Wolfspeed Marcy,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9145,SD-2203124,3/9/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9146,SD-2203651,3/22/2022,C003217,Elior North America,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9147,SD-2203315,3/15/2022,C006160,Aramark-BD_Ecolab-000016868,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9148,SD-2203387,3/16/2022,C006064,Eurest - Wolfspeed NC,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9149,SD-2203387,3/16/2022,C006064,Eurest - Wolfspeed NC,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9150,SD-2203387,3/16/2022,C006064,Eurest - Wolfspeed NC,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9151,SD-2203387,3/16/2022,C006064,Eurest - Wolfspeed NC,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9152,SD-2203388,3/16/2022,C005942,Aramark-BD_GSK-000019730,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9153,SD-2203389,3/16/2022,C006089,Aramark-BD_WPP-000019515,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9154,SD-2203390,3/16/2022,C004227,Canteen Dining- Tar Heel,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9155,SD-2203390,3/16/2022,C004227,Canteen Dining- Tar Heel,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9156,SD-2203390,3/16/2022,C004227,Canteen Dining- Tar Heel,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9157,SD-2203390,3/16/2022,C004227,Canteen Dining- Tar Heel,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9158,SD-2203390,3/16/2022,C004227,Canteen Dining- Tar Heel,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9159,SD-2203390,3/16/2022,C004227,Canteen Dining- Tar Heel,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9161,SD-2203632,3/22/2022,C005745,Eurest - Biotec,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9162,365002203SDL00000004,3/21/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9162,365002203SDL00000004,3/21/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9162_2,SD-2205964,5/5/2022,C006524,Eurest - Banyan Street Capital MD,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9163,365002203SDL00000004,3/21/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9163,365002203SDL00000004,3/21/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9163_2,SD-2205964,5/5/2022,C006524,Eurest - Banyan Street Capital MD,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9164,365002203SDL00000016,3/24/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9164,365002203SDL00000016,3/24/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9166,SD-2204307,4/1/2022,C006175,Eurest - Claire's ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9167,SD-2204307,4/1/2022,C006175,Eurest - Claire's ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9168,SD-2204308,4/1/2022,C005863,Canteen Dining- Barings ,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9171,SD-2205054,4/15/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9172,SD-2205054,4/15/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9173,SD-2205054,4/15/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9174,SD-2205054,4/15/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9176,SD-2204961,4/14/2022,C006474,Aramark-BD_Village MVM-000019908,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9177,SD-2205546,4/26/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9178,SD-2205287,4/20/2022,C005977,Aramark-BD_Palmer College-110066700,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9179,SD-2205287,4/20/2022,C005977,Aramark-BD_Palmer College-110066700,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9180,SD-2205286,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9181,SD-2205286,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9182,SD-2205286,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9183,SD-2205285,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9184,SD-2205285,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9185,SD-2205284,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9186,SD-2205284,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9187,SD-2205283,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9188,SD-2205283,4/20/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9189,SD-2205288,4/20/2022,C006371,Eurest Dining - Legal Shield,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9190,SD-2205288,4/20/2022,C006371,Eurest Dining - Legal Shield,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9191,SD-2205350,4/21/2022,C006492,"Eurest - Lincoln Properties, VA",CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9192,SD-2207872,6/9/2022,C006447,Sodexo Kaiser Springfield,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9193,SD-2207871,6/9/2022,C006446,Sodexo Kaiser Hyattsville,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9195,SD-2207690,6/7/2022,C005698,Canteen Dining- CPCC Merancas Campu,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9196,SD-2207696,6/7/2022,C005696,Canteen Dining- CPCC Levine Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9197,SD-2207696,6/7/2022,C005696,Canteen Dining- CPCC Levine Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9198,SD-2207689,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9199,SD-2207689,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9200,SD-2207693,6/7/2022,C005695,Canteen Dining- CPCC Harper Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9201,SD-2207694,6/7/2022,C005697,Canteen Dining- CPCC Cato Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9202,SD-2207692,6/7/2022,C005694,Canteen Dining- CPCC Harris Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9203,SD-2207692,6/7/2022,C005694,Canteen Dining- CPCC Harris Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9204,SD-2206131,5/9/2022,C006047,Eurest Dining - GEA,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9205,365002205SDL00000001,5/6/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9205,365002205SDL00000001,5/6/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9205-2,SD-2212002,8/18/2022,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9206,SD-2206036,5/6/2022,C003475,Accent Food Services- Austin,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9207,SD-2206070,5/6/2022,C003923,Garden City Food Service,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9208,SD-2206070,5/6/2022,C003923,Garden City Food Service,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9209,SD-2206070,5/6/2022,C003923,Garden City Food Service,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9210,SD-2206070,5/6/2022,C003923,Garden City Food Service,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9211,SD-2206070,5/6/2022,C003923,Garden City Food Service,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9213,SD-2206568,5/18/2022,C005807,Eurest - Fluor,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9214,SD-2206568,5/18/2022,C005807,Eurest - Fluor,CANTN,EUR
SV-1215,Relocation Fee - Dining,KSK9214,SD-2210899,8/1/2022,C005807,Eurest - Fluor,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9215,SD-2206197,5/10/2022,C005421,Eurest - Marketplace,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9217,SD-2206568,5/18/2022,C005807,Eurest - Fluor,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9218,SD-2206376,5/13/2022,C006276,Eurest - Wood,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9219,SD-2206398,5/13/2022,C006376,Eurest - Cummins Shoreview,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9220,SD-2206398,5/13/2022,C006376,Eurest - Cummins Shoreview,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9221,SD-2206398,5/13/2022,C006376,Eurest - Cummins Shoreview,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9223,SD-2206509,5/17/2022,C000338,C & S Vending Company,CANTN,CFG
RT-2000,365 POS System w/MSR,KSK9225,SD-2206530,5/17/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9226,SD-2206530,5/17/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9227,SD-2206530,5/17/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9228,SD-2206530,5/17/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9232,SD-2206808,5/23/2022,C004478,Blackstone Consulting,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9233,SD-2207275,6/1/2022,C006225,Aramark-BD_PCI-000010094,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9234,SD-2207275,6/1/2022,C006225,Aramark-BD_PCI-000010094,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9235,SD-2207392,6/2/2022,C006519,Aramark-BD_GSK-Durham,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9236,SD-2207398,6/2/2022,C006157,Aramark-BD_PwC Tampa-110300000,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9237,SD-2207398,6/2/2022,C006157,Aramark-BD_PwC Tampa-110300000,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9238,SD-2207697,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9239,SD-2207697,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9240,SD-2207697,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9241,SD-2207697,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9242,SD-2207697,6/7/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9243,SD-2207266,6/1/2022,C003607,Eurest - Midland,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9244,SD-2207266,6/1/2022,C003607,Eurest - Midland,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9245,SD-2214820,10/5/2022,C007599,Aramark-BD_Bausch&Lomb_110578400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9246,SD-2207861,6/9/2022,C005599,Eurest - LPL San Diego,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9247,SD-2207861,6/9/2022,C005599,Eurest - LPL San Diego,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9248,SD-2207861,6/9/2022,C005599,Eurest - LPL San Diego,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9250,SD-2207766,6/8/2022,C005118,Canteen Dining- Raymond James_55463,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9251,SD-2207766,6/8/2022,C005118,Canteen Dining- Raymond James_55463,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9253,365002206SDL00000005,6/14/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9253,365002206SDL00000005,6/14/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9256,SD-2208066,6/14/2022,C006519,Aramark-BD_GSK-Durham,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9266,SD-2208678,6/24/2022,C007372,Eurest - Cubic,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9267,SD-2208678,6/24/2022,C007372,Eurest - Cubic,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9268,SD-2208678,6/24/2022,C007372,Eurest - Cubic,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9269,SD-2208722,6/24/2022,C006651,Eurest - IQVIA Durham,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9270,SD-2208689,6/24/2022,C005608,Canteen Dining- Geico Fredericksbrg,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9271,SD-2208941,6/29/2022,C006044,Aramark-BD_Party City,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9272,SD-2208941,6/29/2022,C006044,Aramark-BD_Party City,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9273,SD-2209061,7/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9274,SD-2209061,7/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9275,SD-2209061,7/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9276,SD-2209061,7/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9277,SD-2209061,7/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9279,SD-2209398,7/7/2022,C005737,Eurest - Georgia Pacific,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9295,SD-2210469,7/25/2022,C007442,Canteen Dining - Trident Tech B410,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9296,SD-2210469,7/25/2022,C007442,Canteen Dining - Trident Tech B410,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9297,SD-2210491,7/26/2022,C007443,Canteen Dining - Trident Tech B1000,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9298,SD-2210492,7/26/2022,C007440,Canteen Dining - Trident Tech B950,CANTN,CDIN
